,player_id,position,sub_position,yellow_cards,red_cards,avg_minutes_played,n_games
897,178400,Defender,Centre-Back,22,1,82.61475409836065,122
898,183321,Defender,Right-Back,22,0,70.21794871794872,78
899,186337,Defender,Right-Back,22,1,88.21808510638297,188
900,198006,Defender,Left-Back,22,0,80.88,150
901,201737,Defender,Centre-Back,22,1,87.52229299363057,157
902,205006,Defender,Right-Back,22,2,77.5049504950495,202
903,206746,Defender,Right-Back,22,0,72.0625,144
904,216870,Defender,Right-Back,22,0,73.25510204081633,98
905,236490,Defender,Right-Back,22,1,70.91129032258064,124
906,250450,Defender,Centre-Back,22,0,71.65306122448979,98
907,251878,Defender,Left-Back,22,0,83.07361963190183,163
908,255688,Defender,Centre-Back,22,0,76.25471698113208,106
909,256718,Defender,Centre-Back,22,1,85.42168674698796,166
910,262226,Defender,Right-Back,22,0,78.71428571428571,217
911,265589,Defender,Right-Back,22,2,83.36781609195403,87
912,269467,Defender,Centre-Back,22,0,79.00970873786407,103
913,292174,Defender,Centre-Back,22,0,84.02857142857142,70
914,314353,Defender,Right-Back,22,0,81.77948717948718,195
915,315211,Defender,Right-Back,22,0,80.67361111111111,144
916,324351,Defender,Centre-Back,22,0,69.89411764705882,85
917,332615,Defender,Centre-Back,22,1,77.34375,128
918,339340,Defender,Left-Back,22,1,84.98165137614679,109
919,351809,Defender,Centre-Back,22,1,83.17391304347827,115
920,398073,Defender,Right-Back,22,1,78.14375,160
921,411975,Defender,Centre-Back,22,1,85.6534090909091,176
922,460378,Defender,Right-Back,22,1,74.26744186046511,86
923,3201,Defender,Centre-Back,21,0,84.18867924528301,53
924,5285,Defender,Left-Back,21,0,79.38317757009345,107
925,7449,Defender,Left-Back,21,0,86.995,200
926,12691,Defender,Centre-Back,21,1,74.20454545454545,88
927,25732,Defender,Centre-Back,21,1,85.68493150684931,146
928,26591,Defender,Right-Back,21,0,82.25,140
929,30767,Defender,Centre-Back,21,4,84.9875,80
930,31025,Defender,Centre-Back,21,0,85.69911504424779,113
931,31696,Defender,Right-Back,21,0,53.31460674157304,89
932,34195,Defender,Centre-Back,21,1,75.48543689320388,103
933,35607,Defender,Centre-Back,21,1,89.81818181818181,55
934,37722,Defender,Centre-Back,21,0,77.15686274509804,51
935,39125,Defender,Left-Back,21,0,85.81889763779527,127
936,48867,Defender,Left-Back,21,0,85.86725663716814,113
937,60558,Defender,Centre-Back,21,2,83.95161290322581,124
938,60583,Defender,Right-Back,21,0,72.27184466019418,103
939,62688,Defender,Centre-Back,21,0,82.96129032258065,155
940,65237,Defender,Centre-Back,21,0,83.34883720930233,86
941,70131,Defender,Centre-Back,21,1,87.06338028169014,142
942,75116,Defender,Right-Back,21,1,82.43939393939394,132
943,94305,Defender,Centre-Back,21,1,73.0886075949367,79
944,94781,Defender,Left-Back,21,0,73.28787878787878,132
945,104597,Defender,Centre-Back,21,1,79.93582887700535,187
946,111058,Defender,Right-Back,21,0,77.37333333333333,150
947,111063,Defender,Left-Back,21,0,70.24324324324324,111
948,125769,Defender,Left-Back,21,2,86.5233644859813,107
949,129085,Defender,Centre-Back,21,1,86.5,122
950,129200,Defender,Centre-Back,21,1,84.23469387755102,98
951,130257,Defender,Left-Back,21,0,75.4885496183206,131
952,135490,Defender,Centre-Back,21,1,87.19658119658119,117
953,139341,Defender,Centre-Back,21,2,80.15748031496064,127
954,153582,Defender,Centre-Back,21,0,86.31016042780749,187
955,154990,Defender,Centre-Back,21,0,81.17808219178082,73
956,161368,Defender,Right-Back,21,0,83.80952380952381,168
957,162959,Defender,Centre-Back,21,0,79.27777777777777,162
958,163654,Defender,Left-Back,21,0,85.33846153846154,65
959,164470,Defender,Centre-Back,21,0,76.60606060606061,66
960,170239,Defender,Right-Back,21,1,78.75238095238095,105
961,170914,Defender,Centre-Back,21,0,86.29166666666667,120
962,174563,Defender,Centre-Back,21,0,83.83544303797468,79
963,175841,Defender,Centre-Back,21,0,87.53636363636363,110
964,176354,Defender,Centre-Back,21,1,82.81481481481481,81
965,188588,Defender,Right-Back,21,1,71.19090909090909,110
966,192635,Defender,Centre-Back,21,0,84.53846153846153,221
967,193082,Defender,Left-Back,21,0,85.15942028985508,207
968,197470,Defender,Centre-Back,21,0,78.50450450450451,111
969,197491,Defender,Centre-Back,21,1,74.57777777777778,90
970,203539,Defender,Centre-Back,21,0,83.4952380952381,105
971,213865,Defender,Centre-Back,21,0,86.43835616438356,73
972,236168,Defender,Centre-Back,21,0,87.22018348623853,218
973,245893,Defender,Centre-Back,21,0,79.12612612612612,111
974,248330,Defender,Centre-Back,21,2,70.6029411764706,68
975,253677,Defender,Centre-Back,21,0,82.70535714285714,112
976,256178,Defender,Centre-Back,21,0,72.856,125
977,288429,Defender,Left-Back,21,0,70.66346153846153,104
978,290388,Defender,Right-Back,21,0,81.26470588235294,68
979,293134,Defender,Right-Back,21,0,66.64661654135338,133
980,311178,Defender,Left-Back,21,0,63.16153846153846,130
981,348623,Defender,Centre-Back,21,1,79.73913043478261,115
982,349585,Defender,Left-Back,21,1,86.49514563106796,103
983,357119,Defender,Centre-Back,21,0,77.47169811320755,106
984,371149,Defender,Centre-Back,21,1,84.69827586206897,116
985,375039,Defender,Right-Back,21,1,69.93548387096774,93
986,382535,Defender,Right-Back,21,0,77.31481481481481,54
987,416108,Defender,Right-Back,21,0,67.56470588235294,85
988,447221,Defender,Left-Back,21,2,63.36923076923077,65
989,477758,Defender,Right-Back,21,2,87.925,160
990,5946,Defender,Centre-Back,20,0,85.0327868852459,61
991,7631,Defender,Centre-Back,20,0,68.51612903225806,62
992,16520,Defender,Centre-Back,20,0,76.17171717171718,99
993,18947,Defender,Left-Back,20,0,83.49230769230769,65
994,21480,Defender,Left-Back,20,1,87.89655172413794,58
995,24912,Defender,Right-Back,20,1,83.39490445859873,157
996,31068,Defender,Centre-Back,20,0,83.23958333333333,96
997,40995,Defender,Centre-Back,20,1,82.74436090225564,133
998,42044,Defender,Right-Back,20,0,75.51086956521739,92
999,42234,Defender,Centre-Back,20,1,63.05625,160
1000,43984,Defender,Right-Back,20,1,78.90366972477064,218
1001,44735,Defender,Centre-Back,20,0,81.7090909090909,55
1002,45305,Defender,Right-Back,20,0,78.70270270270271,74
1003,45624,Defender,Centre-Back,20,1,85.6829268292683,123
1004,51288,Defender,Centre-Back,20,0,81.78125,64
1005,54716,Defender,Centre-Back,20,0,79.52,50
1006,55114,Defender,Right-Back,20,0,80.82222222222222,90
1007,58576,Defender,Right-Back,20,0,69.67592592592592,108
1008,60792,Defender,Centre-Back,20,0,89.07792207792208,154
1009,62080,Defender,Centre-Back,20,0,83.36986301369863,73
1010,62945,Defender,Centre-Back,20,0,88.60194174757281,103
1011,64134,Defender,Centre-Back,20,0,80.00847457627118,118
1012,67855,Defender,Centre-Back,20,0,90.33783783783784,74
1013,68390,Defender,Right-Back,20,0,81.9377990430622,209
1014,75413,Defender,Right-Back,20,0,76.57303370786516,89
1015,83945,Defender,Right-Back,20,1,79.65811965811966,117
1016,92569,Defender,Centre-Back,20,0,83.40517241379311,116
1017,107665,Defender,Left-Back,20,0,81.18095238095238,210
1018,109598,Defender,Centre-Back,20,0,73.175,80
1019,111038,Defender,Right-Back,20,1,79.65053763440861,186
1020,119574,Defender,Centre-Back,20,1,88.13592233009709,206
1021,120710,Defender,Centre-Back,20,0,83.47368421052632,76
1022,123261,Defender,Centre-Back,20,0,79.34821428571429,112
1023,124895,Defender,Centre-Back,20,1,74.27450980392157,102
1024,136515,Defender,Centre-Back,20,0,74.37837837837837,74
1025,138049,Defender,Centre-Back,20,3,85.48484848484848,165
1026,140804,Defender,Left-Back,20,0,62.41139240506329,158
1027,148485,Defender,Right-Back,20,0,76.75454545454545,110
1028,152651,Defender,Centre-Back,20,0,85.0625,160
1029,156990,Defender,Centre-Back,20,0,80.47619047619048,84
1030,157113,Defender,Right-Back,20,0,80.05405405405405,111
1031,157626,Defender,Right-Back,20,0,79.95205479452055,146
1032,160510,Defender,Centre-Back,20,0,76.73076923076923,52
1033,163744,Defender,Centre-Back,20,2,83.65116279069767,129
1034,166601,Defender,Centre-Back,20,1,79.69583333333334,240
1035,177476,Defender,Centre-Back,20,1,82.73295454545455,176
1036,184573,Defender,Centre-Back,20,0,86.54112554112554,231
1037,187211,Defender,Centre-Back,20,1,83.81632653061224,49
1038,199927,Defender,Centre-Back,20,2,78.16535433070867,127
1039,203043,Defender,Centre-Back,20,0,77.91608391608392,143
1040,203746,Defender,Right-Back,20,2,73.32330827067669,133
1041,215099,Defender,Left-Back,20,0,66.62874251497006,167
1042,217656,Defender,Centre-Back,20,0,85.03896103896103,77
1043,221321,Defender,Centre-Back,20,0,79.1076923076923,65
1044,235275,Defender,Centre-Back,20,0,68.3157894736842,114
1045,236953,Defender,Right-Back,20,0,71.9298245614035,57
1046,238809,Defender,Right-Back,20,1,82.94927536231884,138
1047,240158,Defender,Centre-Back,20,1,84.21782178217822,101
1048,251876,Defender,Right-Back,20,0,80.36363636363636,88
1049,253664,Defender,Centre-Back,20,1,82.27884615384616,104
1050,263627,Defender,Right-Back,20,0,70.80246913580247,81
1051,263628,Defender,Centre-Back,20,0,82.25675675675676,74
1052,264140,Defender,Centre-Back,20,1,83.66666666666667,51
1053,287792,Defender,Right-Back,20,0,78.33333333333333,96
1054,291981,Defender,Left-Back,20,1,80.52586206896552,116
1055,296422,Defender,Left-Back,20,1,68.09243697478992,119
1056,322065,Defender,Centre-Back,20,0,84.59420289855072,69
1057,333004,Defender,Left-Back,20,2,75.6930693069307,101
1058,339328,Defender,Left-Back,20,0,83.71794871794872,117
1059,353366,Defender,Right-Back,20,1,81.72043010752688,186
1060,422838,Defender,Centre-Back,20,0,76.86111111111111,72
1061,435497,Defender,Left-Back,20,1,79.74193548387096,93
1062,436916,Defender,Right-Back,20,0,76.81343283582089,134
1063,553875,Defender,Right-Back,20,0,72.13861386138613,101
1064,564545,Defender,Centre-Back,20,1,81.66981132075472,106
1065,567873,Defender,Centre-Back,20,0,75.890625,64
1066,5856,Defender,Centre-Back,19,1,74.64,75
1067,6666,Defender,Centre-Back,19,0,89.95412844036697,109
1068,10003,Defender,Centre-Back,19,1,83.3298969072165,194
1069,11530,Defender,Left-Back,19,0,74.78,150
1070,19312,Defender,Right-Back,19,0,81.125,160
1071,20587,Defender,Centre-Back,19,1,83.91129032258064,124
1072,28335,Defender,Right-Back,19,0,79.54135338345864,133
1073,29894,Defender,Right-Back,19,1,81.87654320987654,81
1074,30782,Defender,Centre-Back,19,0,81.87719298245614,57
1075,42366,Defender,Centre-Back,19,3,88.57142857142857,84
1076,42547,Defender,Left-Back,19,0,80.32558139534883,129
1077,43753,Defender,Centre-Back,19,0,72.97260273972603,73
1078,44373,Defender,Left-Back,19,0,77.12857142857143,70
1079,49560,Defender,Left-Back,19,1,80.33333333333333,78
1080,58995,Defender,Left-Back,19,0,82.95238095238095,126
1081,59016,Defender,Centre-Back,19,0,84.07667731629392,313
1082,59606,Defender,Centre-Back,19,0,84.52142857142857,140
1083,62246,Defender,Left-Back,19,0,80.60909090909091,110
1084,69014,Defender,Centre-Back,19,0,84.75757575757575,66
1085,69646,Defender,Right-Back,19,0,82.03225806451613,155
1086,81636,Defender,Centre-Back,19,0,76.15789473684211,57
1087,81778,Defender,Centre-Back,19,1,80.140625,128
1088,81789,Defender,Centre-Back,19,0,78.44117647058823,204
1089,81831,Defender,Centre-Back,19,2,78.70731707317073,164
1090,83951,Defender,Centre-Back,19,0,82.01574803149606,127
1091,84511,Defender,Right-Back,19,1,84.57142857142857,70
1092,98533,Defender,Centre-Back,19,0,88.14965986394557,147
1093,106536,Defender,Centre-Back,19,0,81.8923076923077,130
1094,108830,Defender,Centre-Back,19,1,79.41573033707866,89
1095,110686,Defender,Right-Back,19,0,76.74809160305344,131
1096,121958,Defender,Left-Back,19,1,68.43589743589743,78
1097,140786,Defender,Centre-Back,19,1,78.53658536585365,82
1098,146889,Defender,Right-Back,19,1,80.22335025380711,197
1099,147112,Defender,Centre-Back,19,0,62.27956989247312,93
1100,157509,Defender,Centre-Back,19,0,78.55555555555556,216
1101,158397,Defender,Centre-Back,19,0,85.04347826086956,69
1102,159570,Defender,Centre-Back,19,0,80.60317460317461,63
1103,164055,Defender,Left-Back,19,0,75.09411764705882,85
1104,167093,Defender,Centre-Back,19,1,83.725,80
1105,179896,Defender,Centre-Back,19,0,82.49074074074075,108
1106,191870,Defender,Centre-Back,19,2,87.94392523364486,107
1107,201427,Defender,Centre-Back,19,0,77.37288135593221,118
1108,202591,Defender,Right-Back,19,1,63.90604026845637,149
1109,209993,Defender,Centre-Back,19,0,85.77922077922078,77
1110,220793,Defender,Left-Back,19,0,86.61073825503355,149
1111,226288,Defender,Centre-Back,19,0,70.1639344262295,61
1112,229005,Defender,Left-Back,19,3,79.30177514792899,169
1113,229625,Defender,Right-Back,19,1,84.03333333333333,90
1114,238266,Defender,Centre-Back,19,3,83.4020618556701,97
1115,238868,Defender,Right-Back,19,0,62.95180722891566,166
1116,247263,Defender,Right-Back,19,0,77.15929203539822,113
1117,250478,Defender,Left-Back,19,0,80.77397260273973,146
1118,253341,Defender,Centre-Back,19,0,81.66666666666667,114
1119,257388,Defender,Right-Back,19,1,67.31428571428572,140
1120,258015,Defender,Right-Back,19,1,59.48148148148148,81
1121,260829,Defender,Centre-Back,19,1,76.78260869565217,92
1122,273663,Defender,Centre-Back,19,0,86.67625899280576,139
1123,282577,Defender,Right-Back,19,0,73.67073170731707,82
1124,285322,Defender,Left-Back,19,0,72.4494382022472,89
1125,291947,Defender,Right-Back,19,0,78.953125,128
1126,324341,Defender,Left-Back,19,0,78.08045977011494,87
1127,328658,Defender,Centre-Back,19,1,83.98324022346368,179
1128,340879,Defender,Centre-Back,19,1,78.53086419753086,81
1129,341516,Defender,Centre-Back,19,0,77.46666666666667,165
1130,342346,Defender,Centre-Back,19,0,62.38333333333333,60
1131,355512,Defender,Centre-Back,19,0,74.83333333333333,78
1132,364857,Defender,Right-Back,19,0,86.19469026548673,113
1133,379807,Defender,Centre-Back,19,0,74.11842105263158,76
1134,388581,Defender,Centre-Back,19,1,71.63636363636364,66
1135,394400,Defender,Centre-Back,19,0,79.31666666666666,60
1136,410185,Defender,Right-Back,19,1,77.5,94
1137,480762,Defender,Centre-Back,19,0,78.40186915887851,107
1138,536507,Defender,Right-Back,19,0,82.01538461538462,65
1139,3869,Defender,Centre-Back,18,1,85.0,89
1140,7345,Defender,Right-Back,18,0,87.84905660377359,53
1141,22140,Defender,Centre-Back,18,0,81.40506329113924,79
1142,22609,Defender,Centre-Back,18,0,84.72727272727273,99
1143,25412,Defender,Right-Back,18,0,69.49425287356321,87
1144,34336,Defender,Centre-Back,18,0,83.42696629213484,89
1145,36861,Defender,Centre-Back,18,0,78.5204081632653,98
1146,38270,Defender,Centre-Back,18,1,79.23728813559322,59
1147,45196,Defender,Centre-Back,18,0,67.9247311827957,93
1148,45599,Defender,Centre-Back,18,1,82.74782608695652,115
1149,45861,Defender,Centre-Back,18,0,88.38842975206612,121
1150,55255,Defender,Centre-Back,18,1,85.6923076923077,65
1151,58181,Defender,Left-Back,18,0,84.92592592592592,81
1152,58429,Defender,Right-Back,18,1,84.79012345679013,81
1153,59180,Defender,Centre-Back,18,0,87.21518987341773,79
1154,59641,Defender,Right-Back,18,1,86.8785046728972,107
1155,60795,Defender,Centre-Back,18,2,80.96610169491525,59
1156,67416,Defender,Left-Back,18,0,85.3173076923077,104
1157,73319,Defender,Left-Back,18,0,85.52,100
1158,77262,Defender,Right-Back,18,0,81.27777777777777,72
1159,77569,Defender,Centre-Back,18,1,84.01492537313433,67
1160,84695,Defender,Centre-Back,18,1,81.78899082568807,109
1161,86931,Defender,Right-Back,18,0,79.504,125
1162,89278,Defender,Centre-Back,18,0,84.05660377358491,53
1163,92640,Defender,Left-Back,18,0,82.546875,64
1164,94924,Defender,Centre-Back,18,0,87.51851851851852,81
1165,101304,Defender,Centre-Back,18,1,84.77272727272727,88
1166,114658,Defender,Left-Back,18,0,86.2542372881356,59
1167,115763,Defender,Centre-Back,18,1,71.75438596491227,114
1168,119717,Defender,Centre-Back,18,0,86.3076923076923,65
1169,126711,Defender,Right-Back,18,2,73.625,112
1170,127143,Defender,Centre-Back,18,0,85.41666666666667,72
1171,130142,Defender,Right-Back,18,0,80.55194805194805,154
1172,130824,Defender,Right-Back,18,0,86.3,90
1173,139943,Defender,Centre-Back,18,0,89.98701298701299,77
1174,140678,Defender,Right-Back,18,0,86.58823529411765,170
1175,142310,Defender,Centre-Back,18,2,87.53191489361703,141
1176,145840,Defender,Centre-Back,18,1,73.53246753246754,77
1177,149540,Defender,Left-Back,18,0,75.41176470588235,85
1178,160837,Defender,Right-Back,18,0,75.33707865168539,89
1179,160938,Defender,Centre-Back,18,0,80.76315789473684,114
1180,163663,Defender,Centre-Back,18,2,81.87394957983193,119
1181,164091,Defender,Centre-Back,18,0,79.50602409638554,83
1182,167794,Defender,Right-Back,18,1,76.6195652173913,92
1183,167796,Defender,Right-Back,18,0,64.97247706422019,109
1184,171410,Defender,Centre-Back,18,2,82.53968253968254,126
1185,173859,Defender,Right-Back,18,0,67.45026178010471,191
1186,175323,Defender,Centre-Back,18,1,80.40229885057471,174
1187,181767,Defender,Centre-Back,18,1,83.35094339622641,265
1188,182424,Defender,Centre-Back,18,0,86.88414634146342,164
1189,186368,Defender,Right-Back,18,1,64.49230769230769,130
1190,187962,Defender,Right-Back,18,0,75.5945945945946,74
1191,214238,Defender,Centre-Back,18,0,85.0958904109589,73
1192,222320,Defender,Centre-Back,18,0,86.88732394366197,142
1193,222977,Defender,Left-Back,18,0,85.84313725490196,102
1194,225742,Defender,Centre-Back,18,0,76.92307692307692,65
1195,227239,Defender,Centre-Back,18,1,88.53684210526316,95
1196,232612,Defender,Centre-Back,18,0,73.78125,64
1197,248931,Defender,Left-Back,18,0,69.56521739130434,69
1198,256866,Defender,Centre-Back,18,0,79.1923076923077,52
1199,257987,Defender,Right-Back,18,0,59.94214876033058,121
1200,265040,Defender,Right-Back,18,1,77.81699346405229,153
1201,267396,Defender,Left-Back,18,0,73.63492063492063,63
1202,270596,Defender,Right-Back,18,0,82.19672131147541,122
1203,281919,Defender,Centre-Back,18,0,77.98924731182795,93
1204,282660,Defender,Left-Back,18,0,65.45161290322581,124
1205,288241,Defender,Right-Back,18,0,67.67045454545455,88
1206,295414,Defender,Left-Back,18,1,67.28125,96
1207,296963,Defender,Centre-Back,18,0,77.09836065573771,61
1208,298975,Defender,Right-Back,18,0,74.17204301075269,186
1209,308371,Defender,Centre-Back,18,0,86.75,64
1210,316125,Defender,Left-Back,18,0,81.6583850931677,161
1211,316422,Defender,Right-Back,18,0,64.65873015873017,126
1212,318257,Defender,Centre-Back,18,1,77.81443298969072,97
1213,320271,Defender,Left-Back,18,0,60.48051948051948,77
1214,338629,Defender,Centre-Back,18,1,81.53846153846153,91
1215,344392,Defender,Right-Back,18,0,81.72413793103448,87
1216,347019,Defender,Centre-Back,18,1,84.0909090909091,44
1217,362562,Defender,Left-Back,18,1,83.43373493975903,166
1218,371371,Defender,Centre-Back,18,0,70.41935483870968,62
1219,373187,Defender,Centre-Back,18,0,85.8,70
1220,376226,Defender,Centre-Back,18,0,79.03370786516854,89
1221,387129,Defender,Centre-Back,18,1,76.22429906542057,107
1222,404842,Defender,Left-Back,18,0,87.5982905982906,117
1223,522030,Defender,Left-Back,18,1,78.27083333333333,48
1224,646677,Defender,Centre-Back,18,1,71.81967213114754,61
1225,9828,Defender,Centre-Back,17,0,85.26388888888889,72
1226,14768,Defender,Centre-Back,17,2,84.0,107
1227,19058,Defender,Left-Back,17,1,84.1076923076923,65
1228,21334,Defender,Centre-Back,17,1,88.4326923076923,104
1229,22390,Defender,Centre-Back,17,1,86.33510638297872,188
1230,24000,Defender,Centre-Back,17,2,85.25714285714285,70
1231,25066,Defender,Left-Back,17,0,77.81443298969072,97
1232,25856,Defender,Right-Back,17,0,80.08333333333333,96
1233,25889,Defender,Centre-Back,17,0,79.97619047619048,42
1234,29494,Defender,Left-Back,17,0,83.5875,80
1235,31773,Defender,Left-Back,17,0,83.74324324324324,148
1236,34161,Defender,Right-Back,17,0,77.11827956989248,93
1237,34421,Defender,Centre-Back,17,0,85.28571428571429,91
1238,35208,Defender,Left-Back,17,0,77.01796407185628,167
1239,35548,Defender,Centre-Back,17,0,82.25925925925925,27
1240,38145,Defender,Centre-Back,17,0,77.86792452830188,106
1241,39174,Defender,Centre-Back,17,0,86.2280701754386,57
1242,39717,Defender,Left-Back,17,0,79.51162790697674,86
1243,42191,Defender,Centre-Back,17,2,84.54878048780488,82
1244,42203,Defender,Centre-Back,17,0,78.23076923076923,143
1245,44903,Defender,Right-Back,17,1,80.64150943396227,53
1246,46478,Defender,Centre-Back,17,2,85.38666666666667,150
1247,49147,Defender,Centre-Back,17,0,86.32876712328768,73
1248,50657,Defender,Centre-Back,17,0,83.3763440860215,93
1249,51663,Defender,Centre-Back,17,0,75.90196078431373,51
1250,57216,Defender,Centre-Back,17,2,88.33004926108374,203
1251,58238,Defender,Right-Back,17,0,82.32352941176471,102
1252,58330,Defender,Right-Back,17,0,70.49038461538461,104
1253,58450,Defender,Centre-Back,17,0,78.92957746478874,71
1254,60134,Defender,Centre-Back,17,0,82.87142857142857,140
1255,60709,Defender,Centre-Back,17,1,81.92913385826772,127
1256,61809,Defender,Left-Back,17,0,81.53333333333333,75
1257,65781,Defender,Right-Back,17,0,80.17567567567568,74
1258,68523,Defender,Centre-Back,17,0,69.85483870967742,62
1259,68976,Defender,Centre-Back,17,0,86.38541666666667,192
1260,72274,Defender,Left-Back,17,0,74.90434782608696,115
1261,72792,Defender,Left-Back,17,0,76.02127659574468,94
1262,75921,Defender,Right-Back,17,0,84.91566265060241,83
1263,80188,Defender,Centre-Back,17,1,82.84892086330935,139
1264,81663,Defender,Centre-Back,17,1,84.2910447761194,134
1265,91359,Defender,Centre-Back,17,0,76.03846153846153,52
1266,91948,Defender,Right-Back,17,0,82.75460122699387,163
1267,94201,Defender,Centre-Back,17,0,85.29385964912281,228
1268,103934,Defender,Right-Back,17,0,83.24509803921569,102
1269,106721,Defender,Centre-Back,17,0,83.38150289017341,173
1270,114340,Defender,Left-Back,17,1,74.25833333333334,120
1271,118534,Defender,Centre-Back,17,0,85.74439461883408,223
1272,118841,Defender,Right-Back,17,0,80.07272727272728,55
1273,119164,Defender,Right-Back,17,0,71.22857142857143,105
1274,119434,Defender,Centre-Back,17,0,84.51851851851852,54
1275,124769,Defender,Centre-Back,17,0,72.03125,64
1276,128901,Defender,Centre-Back,17,0,89.75324675324676,154
1277,144583,Defender,Right-Back,17,0,60.666666666666664,108
1278,147846,Defender,Centre-Back,17,0,79.85443037974683,158
1279,159692,Defender,Right-Back,17,0,78.06896551724138,87
1280,161251,Defender,Left-Back,17,0,85.57352941176471,68
1281,165711,Defender,Left-Back,17,2,62.10526315789474,95
1282,170354,Defender,Centre-Back,17,0,84.03333333333333,60
1283,177866,Defender,Left-Back,17,3,76.1685393258427,89
1284,182936,Defender,Left-Back,17,1,79.55681818181819,176
1285,184779,Defender,Centre-Back,17,0,86.5,44
1286,187530,Defender,Left-Back,17,0,74.26666666666667,120
1287,193098,Defender,Left-Back,17,0,75.51908396946565,131
1288,195246,Defender,Centre-Back,17,0,66.75961538461539,104
1289,196231,Defender,Centre-Back,17,0,84.46808510638297,94
1290,197860,Defender,Left-Back,17,0,82.736,125
1291,199316,Defender,Centre-Back,17,0,83.47826086956522,69
1292,221766,Defender,Left-Back,17,0,76.84516129032258,155
1293,230336,Defender,Centre-Back,17,1,79.16666666666667,90
1294,240692,Defender,Left-Back,17,1,72.875,96
1295,244271,Defender,Centre-Back,17,0,84.0,137
1296,248732,Defender,Centre-Back,17,1,62.333333333333336,63
1297,258039,Defender,Right-Back,17,0,76.58095238095238,105
1298,261546,Defender,Centre-Back,17,0,86.82926829268293,82
1299,281252,Defender,Centre-Back,17,0,79.25714285714285,105
1300,283225,Defender,Right-Back,17,0,73.38297872340425,94
1301,283863,Defender,Left-Back,17,0,69.93478260869566,46
1302,285868,Defender,Right-Back,17,1,75.55294117647058,85
1303,289095,Defender,Right-Back,17,0,86.92708333333333,96
1304,290774,Defender,Centre-Back,17,1,87.296875,64
1305,292570,Defender,Centre-Back,17,0,84.31764705882352,85
1306,292736,Defender,Right-Back,17,1,84.27083333333333,48
1307,310458,Defender,Centre-Back,17,1,57.270270270270274,74
1308,318508,Defender,Centre-Back,17,0,76.14285714285714,119
1309,331560,Defender,Right-Back,17,0,87.62616822429906,107
1310,333355,Defender,Left-Back,17,0,82.03289473684211,152
1311,336960,Defender,Left-Back,17,2,58.6875,112
1312,349513,Defender,Centre-Back,17,0,89.06896551724138,58
1313,357072,Defender,Left-Back,17,0,64.5,120
1314,371141,Defender,Centre-Back,17,0,70.38888888888889,72
1315,380350,Defender,Centre-Back,17,0,66.31818181818181,66
1316,426648,Defender,Centre-Back,17,1,75.28301886792453,53
1317,451801,Defender,Centre-Back,17,1,78.02597402597402,77
1318,461512,Defender,Left-Back,17,0,80.73563218390805,87
1319,474800,Defender,Centre-Back,17,0,81.95,40
1320,483573,Defender,Right-Back,17,1,73.5390625,128
1321,507700,Defender,Left-Back,17,0,67.03571428571429,56
1322,605184,Defender,Centre-Back,17,0,77.61666666666666,60
1323,7237,Defender,Right-Back,16,0,76.47008547008546,117
1324,7401,Defender,Centre-Back,16,1,84.3225806451613,62
1325,7542,Defender,Left-Back,16,0,80.95348837209302,43
1326,9619,Defender,Right-Back,16,0,82.72131147540983,61
1327,12101,Defender,Left-Back,16,0,87.56944444444444,72
1328,12953,Defender,Centre-Back,16,0,88.33333333333333,87
1329,13872,Defender,Centre-Back,16,0,82.30188679245283,53
1330,14195,Defender,Centre-Back,16,0,84.90217391304348,92
1331,21419,Defender,Centre-Back,16,1,79.76282051282051,156
1332,23284,Defender,Left-Back,16,0,71.99047619047619,105
1333,26014,Defender,Centre-Back,16,0,80.88235294117646,34
1334,26669,Defender,Centre-Back,16,0,78.56020942408377,191
1335,26936,Defender,Centre-Back,16,0,87.03030303030303,66
1336,28481,Defender,Right-Back,16,0,80.59,100
1337,31514,Defender,Left-Back,16,0,79.125,96
1338,42703,Defender,Right-Back,16,2,78.95918367346938,147
1339,49804,Defender,Centre-Back,16,0,78.08771929824562,57
1340,55866,Defender,Left-Back,16,0,86.60606060606061,33
1341,55972,Defender,Centre-Back,16,1,86.58823529411765,136
1342,57404,Defender,Centre-Back,16,2,83.31927710843374,166
1343,57814,Defender,Centre-Back,16,2,86.06849315068493,73
1344,59442,Defender,Left-Back,16,1,78.05208333333333,96
1345,59931,Defender,Left-Back,16,0,70.86013986013987,143
1346,62501,Defender,Left-Back,16,0,67.6056338028169,71
1347,65521,Defender,Centre-Back,16,1,82.18095238095238,105
1348,66099,Defender,Left-Back,16,1,69.43835616438356,73
1349,66638,Defender,Right-Back,16,1,68.86516853932584,89
1350,67546,Defender,Centre-Back,16,3,85.2875,80
1351,74228,Defender,Centre-Back,16,0,76.0,87
1352,75127,Defender,Centre-Back,16,0,77.18681318681318,91
1353,75453,Defender,Centre-Back,16,0,86.90217391304348,92
1354,77809,Defender,Right-Back,16,1,78.87179487179488,117
1355,78818,Defender,Centre-Back,16,1,81.3970588235294,136
1356,84979,Defender,Left-Back,16,0,84.44295302013423,149
1357,85791,Defender,Right-Back,16,0,83.4888888888889,90
1358,87299,Defender,Right-Back,16,2,87.60714285714286,168
1359,88242,Defender,Centre-Back,16,0,87.27848101265823,158
1360,94783,Defender,Centre-Back,16,0,85.59420289855072,69
1361,107777,Defender,Centre-Back,16,0,84.52941176470588,51
1362,107803,Defender,Centre-Back,16,0,75.51041666666667,96
